_rid,predicted_score,description,country,price,variety,winery,title
906f68459e773add,89,"Firm, a bit astringent and dry, with ripe flavors of blackberries, currants, black cherries and cedar. A solid Cabernet with some raw edges that might age out in a few years.",US,38,Cabernet Sauvignon,Clif Family,Clif Family 2006 Kit's Killer Cab Cabernet Sauvignon (Napa Valley)
05399026970d766b,89,"This is made in a lighter style for drinking now. It has a translucent ruby color, and the palate feels dry and silky, with citrusy acids brightening the sour red-cherry candy, persimmon and spice flavors.",US,27,Pinot Noir,Frei Brothers,Frei Brothers 2010 Reserve Pinot Noir (Russian River Valley)
2291afd5d52baeec,84,"his is a very sweet wine, but unfortunately the fruit is too thin. The sugary, honeyed flavors titillate the taste buds, but the black cherries turn watery on the finish.",US,30,Black Muscat,Ferrari-Carano,Ferrari-Carano 2012 Eldorado Noir Black Muscat (Russian River Valley)
cadc9089ae0b5353,91,"This wine is mostly Syrah (47%), with the rest near equal parts Mourv猫dre and Grenache. The aromas offer notes of cranberry and cherry, while the palate provides plump yet elegant fruit flavors, with barrel spices extending on the finish.",US,44,G-S-M,Maryhill,Maryhill 2013 Marvell Elephant Mountain Vineyard G-S-M (Rattlesnake Hills)
bd96c9d54bdf4fd6,87,"The winery calls this their 鈥淏unny Cuv茅e鈥?due to the rabbit on the label. It's well made, of fair value, with sharp details. Cranberry and raspberry fruit flavors punch through with a gentle streak of cola. The finish comes with a hint of composted earth.",US,20,Pinot Noir,Coelho,Coelho 2015 Pinot Noir (Willamette Valley)
b4e45824a9d2df76,92,"This high-toned, lovely wine is a best-of blend from several vineyards鈥攑rimarily Ritchie and Banfield. Sugar pie apple and fig flavors form a robustly concentrated fruitiness that's ribbed with vibrant minerality. A clarified butter-like creaminess comes through on the finish.",US,54,Chardonnay,Arista,Arista 2014 Chardonnay (Russian River Valley)
6b57d28f02c9b603,88,"Rich and thick in chocolate mocha and a punch of espresso, this wine offers great value. It showcases the cooler side of the variety in cedar undertones, while delivering decadent counterpoint with its suggestion of bacon. A lift of acidity brightens the finish.",US,18,Cabernet Sauvignon,Picket Fence,Picket Fence 2014 Cabernet Sauvignon (Alexander Valley)
43b25479d008dd0d,89,"There's a slight reductive quality to the nose of this otherwise fresh, medium-bodied white that's decently concentrated in a brightness of lemon and apple. With integrated oak and texture, it's a nice choice for the table or by the glass as an ap茅ritif.",US,25,Chardonnay,Landmark,Landmark 2014 Overlook Chardonnay (Sonoma County)
d834179513498539,85,"Made from Syrah, Mourvedre and Grenache, this is a fairly ordinary red wine, with cherry, currant, smoke, spice and herb flavors. Drink now.",US,28,Rh么ne-style Red Blend,Arrowood,Arrowood 2005 C么te de Lune Rouge Red (Sonoma Valley)
02258dacee42523d,92,"Cyclops II is an equal blend of Syrah and Mourv猫dre from 2011, and Grenache from 2009. Complex and fragrant, it's a perfect match of strengths. Strawberry, cherry and blue plum fruits are underscored with layers of earth, graphite and licorice. It's already nicely balanced, and its nonvintage makeup may have helped push along the aging process. Drink now and over the next five years.",US,40,Rh么ne-style Red Blend,Kiona,Kiona NV Cyclops II Red (Red Mountain)
95fd6fe6cfc7b612,91,"Fruit comes from three places for this wine, Bennett Valley, Alexander Valley and Knights Valley, exhibiting some good blending skill in the cellar. Red currant, clove, cedar and pencil all appear around a full-bodied, leathery texture and dots of black pepper and sage.",US,28,Merlot,Matanzas Creek,Matanzas Creek 2012 Merlot (Sonoma County)
802d3c1ba6900452,92,"The cool 2011 vintage hit the Columbia Gorge especially hard, but winemaker Chris Dowsett has crafted an expressive, wonderfully fragrant old-vine Gew眉rztraminer. This is tart and saline, with notes of lemon, lime and grapefruit rind and flesh that combine to form a delicate, lingering, snappy and bracing style.",US,22,Gew眉rztraminer,Dowsett Family,Dowsett Family 2011 Celilo Vineyard Gew眉rztraminer (Columbia Gorge (WA))
f7751d5696dfc873,92,"New oak gives a vanilla cream and buttered toast accent to this pretty wine, but the basic fruit flavors also are nice, offering varietal waves of pineapples, pears and green apples. It's a super-drinkable Chardonnay whose richness suggests elaborate fare, like shellfish.",US,30,Chardonnay,La Crema,La Crema 2008 Chardonnay (Russian River Valley)
555a221be4b32099,89,"This is a big, dense Pinot Noir, and quite a good one, although it's a bit sharp in acidity. Really packs in the black cherry and oak flavors, with a long, red licorice finish, but it's immature, and needs time to come together. Give it 2鈥? years.",US,55,Pinot Noir,Fess Parker,Fess Parker 2008 Clone 115 Pinot Noir (Sta. Rita Hills)
d7c511d112568ee8,92,"The four soils designation refers to the wine's origins in different vineyards throughout the valley. A great followup to the marvelous 2009, the wine showcases artful blending. It's incredibly rich and ripe in black currants, cassis liqueur and smoky oak, yet balanced in acids and tannins. Drink now and through 2022.",US,55,Cabernet Sauvignon,Sequum,Sequum 2010 Four Soil Melange Cabernet Sauvignon (Napa Valley)
ee7a67fc3bd08f67,91,"Fruit stars in this dry, young Petite Sirah. It explodes with jammy flavors of blackberries, cassis, cherries, licorice and plums, with a generous dusting of cinnamon and cocoa. It's distinguished, while holding onto the variety's brawny rusticity.",US,37,Petite Sirah,Rutherford Grove,Rutherford Grove 2005 Spring Creek Vineyard Petite Sirah (St. Helena)
a79be8627727876d,87,"Another fine, food-friendly Sauvignon Blanc from Lake Sonoma. It's vibrant in mouthwatering acidity, with a clean, minerally scour that frames ripe flavors of lemons, limes, oranges and honey.",US,14,Sauvignon Blanc,Lake Sonoma,Lake Sonoma 2010 Sauvignon Blanc (Dry Creek Valley)
b471ca78a4c988b5,92,"Grenache (60%) makes up the majority of this wine, with the rest fleshed out by Syrah (28%) and Mourv猫dre, all aged in used French puncheons. Expressive fruit aromas offer notes of boysenberry, raspberry, orange peel and spice. The flavors are velvety in feel and linger on the finish.",US,29,G-S-M,Bontzu,Bontzu 2013 G-S-M (Walla Walla Valley (WA))
ed2d6d3f5445c5f5,92,"This is the first reserve Malbec from Seven Hills, the winery that first introduced this as a varietal wine in the Walla Walla Valley. Inviting aromas of pepper, coffee, vanilla and cream introduce a dark and sappy wine, with concentrated raspberry and blackberry fruit at its core. Superb ripeness and lift from the juicy acidity mark this as indeed reserve-level in quality.",US,45,Malbec,Seven Hills,Seven Hills 2012 McClellan Estate Vineyard Reserve Malbec (Walla Walla Valley (OR))
44049abf46355814,92,"Juicy blackberry aromas are spiced up by dried-herb, black-pepper and vanilla-bean notes. On the palate, dark berries and toast are accented by earth and green tobacco, and chewy, gritty tannins. Taut red fruit rolled in white and black pepper sums it up. 84% Cabernet Sauvignon, 14% Merlot, 1% Cabernet Franc, 1% Petit Verdot.",US,50,Meritage,St. Sup茅ry,St. Sup茅ry 1998 Red Meritage (Napa Valley)
7840deb41731343e,92,"A rich, polished Cabernet. Doesn't taste particularly Oakville-like, due to extreme ripeness, softness, high alcohol and refined tannins that could come from anywhere, but it's well crafted and delicious. Offers waves of blackberries, black currants, chocolate and cedar. Now鈥?013.",US,60,Cabernet Sauvignon,Coniglio,Coniglio 2005 Cabernet Sauvignon (Oakville)
d38f24e7ff415856,94,"This suave and sophisticated wine is so smooth to sip that its depth of flavor is a little deceptive. A subtle potpourri of clove, cinnamon, black tea and blackberry aromas swirl around a great core of mild acidity, fine-grained tannins and many layers of concentrated fruit flavor. The texture is velvety and the finish lingers for at least 30 seconds.",US,32,Pinot Noir,Navarro,Navarro 2015 Methode A L'Ancienne Pinot Noir (Anderson Valley)
9c3810c9ce4a9bd0,92,"This low-production Pinot shows off the elegance and balance you expect from this famous vineyard. The wine is dry and tart in acidity, with drink-me-now cranberry, pomegranate, mushroom and new oak flavors. Decant it for an hour or two.",US,70,Pinot Noir,Gary Farrell,Gary Farrell 2011 Rochioli Vineyard Pinot Noir (Russian River Valley)
2e7cdade215c6a36,94,"A bouquet of spicy cinnamon and clove opens up this tightly woven wine, with perceptible tannins and rustic leather-bound elements to the nose and palate. With noticeable acidity and a crispness of cranberry, it develops an intensity on the finish, along with a taste of dried cherry.",US,98,Cabernet Sauvignon,Patland,Patland 2011 Stagecoach Vineyard Cabernet Sauvignon (Atlas Peak)
cb9f899d8967f801,91,"Showing a huge improvement over the '06, Novy's '07 Grenache is rich in chocolaty blackberry, blueberry and cherry fruit, but beautifully structured. The firm tannins and crisp acids balance out the slightly sweet jammy flavors and lead to true elegance.",US,27,Grenache,Novy,Novy 2006 Judge Family Vineyard Grenache (Bennett Valley)
3a9732e83de3713f,85,"About half Cabernet, the rest a Bordeaux mix, this opens nicely with forward plum and cherry fruit. There are notes of savory herbs in the nose, but the wine turns astringent and the finish a little chalky and stemmy.",US,28,Red Blend,Patit Creek Cellars,Patit Creek Cellars 2007 Roux Red (Columbia Valley (WA))
e6ac652ac7246319,87,"The fruit is forward and tart, mixing berries, cherries and plums; and the tannins almost disappear in a pillowy cloud. Up front this is a delicious wine, that seems to disappear in the middle and then return for a spicy flourish in the finish, marred a bit by a dominating chalkiness and a hint of dill.",US,26,Cabernet Sauvignon,TimberRock,TimberRock 2005 Phinney Hill Vineyard Cabernet Sauvignon (Washington)
b7fd55aefe0bc381,89,"Firm and toasty, this inviting Malbec deftly mixes streaks of herb, coffee and toast, with tart鈥?but ripe鈥攂erry flavors. It's a good example of the finesse that is often a hallmark of Washington Malbecs.",US,34,Malbec,Balboa,Balboa 2010 Estate Malbec (Walla Walla Valley (WA))
9f8b25416bb8a6a5,92,"Graciano is just getting started in Washington but this bottle shows much promise. It's aromatically generous, with notes of coffee and heaping amounts of black pepper along with citrus twist. The palate is silky soft in feel and shows elegance and restraint that keep you coming back for more.",US,32,Graciano,Pomum,Pomum 2011 Reserva Graciano (Snipes Mountain)
0035d62fb0559b17,89,"Dry and smoothly tannic, the blackberry flavors have a softly herbal, earthy tinge. There's a lot of new oak, possibly too much, because the smoky caramel is just a bit overpowering.",US,75,Cabernet Sauvignon,Robert Young,Robert Young 2004 Bob's Burn Pile Cabernet Sauvignon (Alexander Valley)
ce5569e88a0562c6,87,"Blended with 12% Petite Sirah, this is a hearty, ripe and stewy wine, baked in plum and blackberry. A puckering girth of tannin unwraps itself in the glass as it goes. Cinnamon and black pepper play on the finish, along with a hint of dried herb.",US,23,Zinfandel,Sivas-Sonoma,Sivas-Sonoma 2013 Old Vine Zinfandel (Sonoma County)
4b3c4b2b31f0a421,95,"This 100% varietal, barrel-fermented wine from the hallowed site delivers a grip of tension and balanced weight, providing power within its layers of texture. Earthy and pungent with tobacco and herb scents, it offers leather, cedar and black cherry flavors in equal amounts, finishing with length and grace.",US,250,Cabernet Sauvignon,Alpha Omega,Alpha Omega 2012 Beckstoffer To Kalon Cabernet Sauvignon (Oakville)
6a47be3c66b076bd,91,"A full six years old, this wine is in a sweet spot, with aromas of fresh and dried blue and red fruit. It's rich in style with plump, luscious fruit flavors. It still has time but it's hard to imagine it could get much better. Drink now.",US,25,Syrah,McCrea,McCrea 2009 Syrah (Yakima Valley)
707ea799228bf254,91,"This wine offers notes of vanilla, coconut, chocolate and cherry candy. It's richly flavored with a core of dark fruit backed by lightly grippy tannins.",US,29,Red Blend,Genoa,Genoa 2011 Even Keel Red (Red Mountain)
b089f54d21a702b4,91,"Absorbingly complex with racy, textural, mineral-driven flavors, this excellent wine features fleshy apple and pear fruit, crisply defined and extended. The low alcohol鈥攋ust a tad over 13%鈥攌eeps the acids front and center; the wine is immaculately fresh, with just a touch (0.7%) of residual sugar.",US,12,Pinot Gris,Lujon,Lujon 2009 Pinot Gris (Willamette Valley)
e0b6e1e4742d021a,92,"Made from mountain grapes, this is an extraordinarily rich, concentrated young Cabernet Sauvignon. It's marked by classic varietal flavors of blackberries, black currants, dark chocolate and cassis liqueur. A minor quibble is that it's too soft and melted for further development, but it scores high on the deliciousness scale.",US,85,Cabernet Sauvignon,Ferrari-Carano,Ferrari-Carano 2007 Prevail Back Forty Cabernet Sauvignon (Alexander Valley)
