Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,gpt_point,predicted_score
101064,US,"This Syrah is inky black in color. It explodes on the palate with black currants, herbs and black pepper, with a distinct note of animal and char, like a roasted bone. There's some real complexity, as well as deliberate restraint. Good to drink now, with proper decanting, and could develop interestingly over the next 4鈥? years.",Gamma,89,35,California,Sta. Rita Hills,Central Coast,,,Ampelos 2009 Gamma Syrah (Sta. Rita Hills),Syrah,Ampelos,92,90
36484,US,"Where Girard's estate Cab is beautiful now, their Diamond Mountain bottling is one for the cellar. Veteran winemaker Marco DiGiulio has applied his considerable experience, with classic results. The wine is marked by firm tannins that make it astringent and sticky. But underneath all that is an explosion of currant, plum, licorice, chocolate and spicy curry flavor that dazzles. Should easily age for a long time in a proper cellar. Production was a paltry 325 cases, and worth the search.",,95,75,California,Diamond Mountain District,Napa,,,Girard 2005 Cabernet Sauvignon (Diamond Mountain District),Cabernet Sauvignon,Girard,92,93
43135,US,"Shows lots of lusciousness, with rich raspberry, cherry and cola flavors spiced up with cinnamon, anise and nutmeg. The body is silky, just the way Pinot Noir should be. Probably at its best now and for a year or two.",Stephanie's Vineyard,87,30,California,Green Valley,Sonoma,,,River Road 2006 Stephanie's Vineyard Pinot Noir (Green Valley),Pinot Noir,River Road,92,92
86068,US,"Shows the firm tannins of this mountain appellation, and also ripe, concentrated blackberry, cassis and dark chocolate fruit. Easy to drink now for its rich appeal, but should age well for six years or so.",,90,30,California,Mount Veeder,Napa,,,Evolve 2009 Cabernet Sauvignon (Mount Veeder),Cabernet Sauvignon,Evolve,90,90
40350,US,"Coffee, spice, vanilla and pencil lead aromas are followed by rich, luscious, full-bodied fruit and barrel flavors. It's hedonistic and pulls no punches but shows balance: an equal mix of fruit and barrel.",Estate Riverbend Vineyard,92,36,Washington,Wahluke Slope,Columbia Valley,Sean P. Sullivan,@wawinereport,Fielding Hills 2013 Estate Riverbend Vineyard Merlot (Wahluke Slope),Merlot,Fielding Hills,93,92
113594,US,"There's a firm, clean minerality to this Chardonnay, like a lick of cold granite, that shines through the citrus and tropical fruit flavors. A touch of oak brings buttered toast. It's an elegant, food-friendly wine at a price that won't break the bank.",Estate Grown,89,27,California,Ben Lomond Mountain,Central Coast,,,Beauregard 2011 Estate Grown Chardonnay (Ben Lomond Mountain),Chardonnay,Beauregard,92,89
63270,US,This good-value wine done in a light and lovely style offers flavors of red berries and cherry cola highlighted by toasted hazelnuts. A touch of caf茅 cr猫me leads into a softly focused finish.,Bench Lands,88,22,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,@paulgwine聽,Brandborg 2014 Bench Lands Pinot Noir (Umpqua Valley),Pinot Noir,Brandborg,88,87
61470,US,"Faded yellowish pink in color, this bottling by vintner Richard Sanford and winemaker Nick de Luca shows baking soda, squeezed lemon, sour raspberry and a touch of maraschino cherry on the nose. The palate offers lighter strokes of nectarine and chalky clay notes.",El Jabali Vineyard Brut Ros茅,90,65,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Alma Rosa 2013 El Jabali Vineyard Brut Ros茅 Sparkling (Sta. Rita Hills),Sparkling Blend,Alma Rosa,87,85
125480,US,"A delightful southern Rh么ne-style wine for drinking now. It's juicy and fruity in cherries, red currants, bacon, spices and herbs, with a complex structure of acids and tannins. Easy to drink and upscale at the same time.",Le P'tit Pape,90,22,California,San Benito County,Central Coast,,,Le P'tit Paysan 2011 Le P'tit Pape G-S-M (San Benito County),G-S-M,Le P'tit Paysan,92,90
63729,US,"Overripeness gives this Zin the raisiny, pruny taste of port, but being dry, it doesn't have port's saving grace of sweetness. It's also very tannic. High alcohol and dessicated fruit define it.",Ancestor Selections,84,24,California,Alexander Valley,Sonoma,,,J. Rickards 2010 Ancestor Selections Zinfandel (Alexander Valley),Zinfandel,J. Rickards,82,83
85638,US,"As the label indicates, this is the eighth edition of this top-level reserve (none was made in 2013). It's given 40% new oak, and tasted alongside the winery's other 2014 Pinots it's clearly the most concentrated, with plush fruit, sweet spice, and highlights of tobacco and vanilla. Drink now through the early 2020s.",Mark VIII,92,70,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,@paulgwine聽,Anam Cara 2014 Mark VIII Pinot Noir (Chehalem Mountains),Pinot Noir,Anam Cara,94,91
90501,US,"There is very little Carmen猫re in Washington, and Beresan's limited and sought-after varietal offering is restricted to tasting room and mailing list customers only. Balanced and tight, the crisp red fruits are annotated with hints of gun metal, toast and cinnamon. Just a touch of pepper and leaf, along with streaks of licorice and vanilla in the finish.",,90,29,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine聽,Beresan 2008 Carmen猫re (Walla Walla Valley (WA)),Carmen猫re,Beresan,92,92
121179,US,"This is a luscious boldly extracted Cabernet Sauvignon full of fleshy ripe blackberry and plum flavors. It's also a nuanced wine, shaded by wisps of smoke and bramble, and calibrated with zesty mouthwatering acidity. The finish is marked by lingering spice and ripe rigid tannins.",Reserve,90,38,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Sheldrake Point 2015 Reserve Cabernet Sauvignon (Finger Lakes),Cabernet Sauvignon,Sheldrake Point,95,92
53964,US,"Made for broad release, this wine impresses for its rounded, approachable layers of dried herb and anise, the tannin and oak lightly applied. Blended with 10% Merlot, it finds a jolt of richness on the finish, a showcase for notions of chocolate, cherry and blackberry.",,90,25,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Decoy 2014 Cabernet Sauvignon (Sonoma County),Cabernet Sauvignon,Decoy,92,87
7525,US,"An excellent medium-bodied wine from an estate better known for its olives, this is dark in color but with a lighter, tawny rim. The complex aromas combine sweet baking spices with ample cherry and berry notes. Flavors kick in with juicy strawberry, dark cherry and subtle shadings of nutmeg and wood smoke. The texture is plush and almost soft, and the taste is warmly luxurious.",The Evening Standard,92,45,California,Marin County,North Coast,Jim Gordon,@gordone_cellars,McEvoy Ranch 2012 The Evening Standard Pinot Noir (Marin County),Pinot Noir,McEvoy Ranch,92,92
87299,US,"Archery Summit's top cuv茅e is young and brash, a jangle of brambly berries, threads of incense and chocolate, assertive acids and not quite integrated tannins. It will require some patience, either in the cellar, or in the decanter (hours!) but has an underlying plush texture and an exotic mix of spices that elevate the pretty fruit to the next level.",Archery Summit Estate,93,150,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine聽,Archery Summit 2008 Archery Summit Estate Pinot Noir (Dundee Hills),Pinot Noir,Archery Summit,88,92
72562,US,"This chewy, tangy white wine is an engaging blend of 42% Viognier, 33% Marsanne, 23% Roussanne and a splash of Grenache Blanc. Fresh flavors of citrus, apples and pineapple abound. If you're looking for an unoaked alternative to Chardonnay, this is a good option.",Pistoleta,89,19,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,@paulgwine聽,Quady North 2015 Pistoleta White (Rogue Valley),White Blend,Quady North,88,87
20277,US,"Slate, plum, red fruits, and baking spices of cinnamon and clove show on the nose of this wine from a longtime vineyard east of Solvang. It's fairly light in body, but with pleasing purple fruit flavors, a touch of coffee and a strong herbal complexity.",Valley View VIneyard,88,30,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Lucas & Lewellen 2012 Valley View VIneyard Cabernet Sauvignon (Santa Ynez Valley),Cabernet Sauvignon,Lucas & Lewellen,88,88
8445,US,"The Pocai Vineyard is a very interesting one, growing Chenin Blanc, Merlot, Zinfandel, Cabernet Sauvignon and Cabernet Franc, and the wines are always worth looking into. This Cabernet Franc, at four years of age, is mellowing, with the tannins turning gentle and the flavors becoming delicious and dramatic. Particularly bright in red cherries, it's a beautiful wine for drinking over the next year or two.",Estate Grown Pocai Vineyard,92,30,California,Napa Valley,Napa,,,Ballentine 2008 Estate Grown Pocai Vineyard Cabernet Franc (Napa Valley),Cabernet Franc,Ballentine,92,91
7041,US,"Still quite young, but showing real depth and layering, the McCrone vineyard designate offers pomegranate and raspberry fruit, dusted with baking spices, and finished with a tasty vein of mocha. This is a wine to enjoy in the full bloom of its youth.",McCrone Vineyard,92,50,Oregon,Willamette Valley,,Paul Gregutt,@paulgwine聽,Ken Wright 2008 McCrone Vineyard Pinot Noir,Pinot Noir,Ken Wright,91,90
11422,US,"When first opened, this seemed a bit shallow, but it blossomed with breathing time into a lovely brambly berry-soaked wine with a full-bodied palate. Streaks of cola and molasses come up also, lengthening the finish and adding texture and detail.",Kropf Vineyard,91,50,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine聽,Purple Hands 2015 Kropf Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Purple Hands,88,90
96316,US,"The Lewis vineyard is already proven as a first-rate site for Syrah. This new entry in Va Piano's black label series verifies it once again. Elegant and complex, it sends up subtle citrus scents, along with concentrated flavors of bush and berry, licorice, mocha and smoke. The details pile on and the finish lingers gracefully.",Lewis Vineyard,92,65,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine聽,Va Piano 2012 Lewis Vineyard Syrah (Yakima Valley),Syrah,Va Piano,93,92
29831,US,"Sweeter notes of honeysuckle and peach meet with dried lime peel on the nose of this widely available bottling by the Niven family. Rounded honeydew and key lime flavors ride a steely structure on the tongue, making for a solid weeknight sipper.",Paragon Vineyard,88,18,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,True Myth 2015 Paragon Vineyard Chardonnay (Edna Valley),Chardonnay,True Myth,88,87
52043,US,"Cinnamon-cola characterizes this soft, rounded expression of subtle dark cherry and herb. It comes from a sloped vineyard in the middle of the Russian River Valley near Olivet Lane, where moderate temperatures are impacted by morning fog. Layers of toasty oak grace the finish.",,86,35,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Oakwild Ranch 2011 Pinot Noir (Russian River Valley),Pinot Noir,Oakwild Ranch,92,87
95283,US,"Plenty of ripe, forward fruit here: It brims with cherries, blackberries and plums. Shows its Alexander Valley origin in the softness and herbaceousness that accompany the fruit. Drink up.",,88,30,California,Alexander Valley,Sonoma,,,Louis M. Martini 2009 Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Louis M. Martini,90,87
83018,US,"Absolutely delicious now, so ripe in blackberry and cherry jam and chocolate flavors. It's pretty tannic, but the lush fruit and softness suggest drinking soon.",Barrouge,87,45,California,Calistoga,Napa,,,Barlow 2009 Barrouge Cabernet Sauvignon (Calistoga),Cabernet Sauvignon,Barlow,94,90
51076,US,"The fruit is fading on this pale, silky wine, and the alcohol is showing through, giving heat to the red cherry, orange and cola flavors. Not going anywhere, so drink up.",,83,24,California,Santa Barbara County,Central Coast,,,Morovino 2005 Sangiovese (Santa Barbara County),Sangiovese,Morovino,85,84
30495,US,"This delicate wine exudes swathes of lemon chiffon and white flowers, offering similar experiences on the palate. Staying light in oak, it has texture and body to spare, without ever overpowering, making for a food-friendly, versatile wine.",,90,35,California,Napa Valley,Napa,Virginie Boone,@vboone,Silver Stag 2013 Chardonnay (Napa Valley),Chardonnay,Silver Stag,92,90
101602,US,"A vigorous, masculine Pinot Noir. Dark in color, tannic and acidic, it has the weight of Grenache, although with silkier tannins. The flavors are impressively ripe and deep, suggesting raspberries, cherries, currants and a baked pie crust quality from oak. A bit ponderous now. Give it a good, long decant, or hold for up to six years.",La Colline,92,60,California,Arroyo Grande Valley,Central Coast,,,Laetitia 2007 La Colline Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia,90,91
94043,US,"This is easy to like for its clean, brisk mouthfeel, creaminess and slightly sweet flavors of lime and strawberry. Made from Chardonnay and Pinot Noir, it shows real finesse.",Prestige Cuv茅e Brut,90,29,California,Napa Valley,Napa,,,V. Sattui 2009 Prestige Cuv茅e Brut Sparkling (Napa Valley),Sparkling Blend,V. Sattui,92,90
21677,US,"Impressive for a $12 Old Vine Zin, this wine is spicy and full of pepper, much more savory than sweet with plenty of texture midpalate and decent length. Definitely full-bodied, it'll stand up to a plethora of rich foods and even age another couple of years.",Old Vines,88,12,California,Amador County,Sierra Foothills,Virginie Boone,@vboone,Sobon Estate 2009 Old Vines Zinfandel (Amador County),Zinfandel,Sobon Estate,88,88
42812,US,"A blend of co-fermented Syrah (60%) and Viognier, this wine is a very pretty pale copper color with just a tinge of salmon. It offers nuanced aromas of pear, strawberry and white flowers. The palate is dry and fresh, sleek but with depth and texture to the fruit flavors.",,90,18,Washington,Washington,Washington Other,Sean P. Sullivan,@wawinereport,Waters 2015 Ros茅 (Washington),Ros茅,Waters,92,89
29980,US,"Lots of red fruits in this soft, oaky wine. Red cherries, red licorice and red raspberries flood the palate, along with smoky, buttery oak. Simple, but tasty and easy to drink.",,85,45,California,Napa Valley,Napa,,,Madison Chase Vineyards 2006 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Madison Chase Vineyards,87,87
